genre,month_year,score
Folk_and_Country,2007-04,5.816666666666666
Folk_and_Country,2007-05,6.774999999999999
Folk_and_Country,2007-06,7.95
Folk_and_Country,2007-07,7.220000000000001
Folk_and_Country,2007-08,7.5
Folk_and_Country,2007-09,7.074999999999999
Folk_and_Country,2007-10,6.3500000000000005
Folk_and_Country,2007-11,6.833333333333333
Folk_and_Country,2007-12,6.2625
Folk_and_Country,2008-01,7.125
Folk_and_Country,2008-02,7.380000000000001
Folk_and_Country,2008-03,6.25
Folk_and_Country,2008-04,8.033333333333333
Folk_and_Country,2008-05,7.425
Folk_and_Country,2008-06,7.333333333333335
Folk_and_Country,2008-07,6.833333333333333
Folk_and_Country,2008-08,6.8500000000000005
Folk_and_Country,2008-09,5.775
Folk_and_Country,2008-10,6.8374999999999995
Folk_and_Country,2008-11,7.340000000000001
Folk_and_Country,2008-12,5.300000000000001
Folk_and_Country,2009-01,7.075
Folk_and_Country,2009-02,6.840000000000001
Folk_and_Country,2009-03,7.48125
Folk_and_Country,2009-04,6.733333333333334
Folk_and_Country,2009-05,7.1
Folk_and_Country,2009-06,7.8
Folk_and_Country,2009-07,6.608333333333333
Folk_and_Country,2009-08,7.566666666666666
Folk_and_Country,2009-10,6.3
Folk_and_Country,2009-11,7.5
Folk_and_Country,2009-12,6.4
Folk_and_Country,2010-01,7.433333333333333
Folk_and_Country,2010-02,7.421428571428572
Folk_and_Country,2010-03,6.9
Folk_and_Country,2010-04,6.841666666666668
Folk_and_Country,2010-05,6.216666666666666
Folk_and_Country,2010-06,7.3
Folk_and_Country,2010-07,7.216666666666666
Folk_and_Country,2010-08,7.1
Folk_and_Country,2010-09,7.050000000000001
Folk_and_Country,2010-10,7.133333333333334
Folk_and_Country,2010-11,7.0
Folk_and_Country,2011-01,7.658333333333334
Folk_and_Country,2011-02,7.133333333333333
Folk_and_Country,2011-03,7.016666666666666
Folk_and_Country,2011-04,6.5200000000000005
Folk_and_Country,2011-05,7.140000000000001
Folk_and_Country,2011-06,6.9799999999999995
Folk_and_Country,2011-07,5.9
Folk_and_Country,2011-08,6.980000000000001
Folk_and_Country,2011-09,7.5
Folk_and_Country,2011-10,8.05
Folk_and_Country,2011-11,7.6
Folk_and_Country,2011-12,7.5
Folk_and_Country,2012-01,7.866666666666667
Folk_and_Country,2012-02,8.0
Folk_and_Country,2012-03,8.2
Folk_and_Country,2012-04,7.58
Folk_and_Country,2012-05,7.133333333333333
Folk_and_Country,2012-06,6.949999999999999
Folk_and_Country,2012-08,7.4
Folk_and_Country,2012-09,8.0
Folk_and_Country,2012-11,7.65
Folk_and_Country,2013-01,6.9
Folk_and_Country,2013-02,7.0
Folk_and_Country,2013-03,7.2
Folk_and_Country,2013-04,7.133333333333333
Folk_and_Country,2013-05,6.533333333333334
Folk_and_Country,2013-06,6.85
Folk_and_Country,2013-07,6.324999999999999
Folk_and_Country,2013-09,8.2
Folk_and_Country,2013-10,7.75
Folk_and_Country,2013-12,7.25
Folk_and_Country,2014-01,7.699999999999999
Folk_and_Country,2014-02,8.2
Folk_and_Country,2014-03,7.233333333333334
Folk_and_Country,2014-04,7.0
Folk_and_Country,2014-05,7.725
Folk_and_Country,2014-06,7.449999999999999
Folk_and_Country,2014-07,6.425
Folk_and_Country,2014-09,7.574999999999999
Folk_and_Country,2014-10,8.05
Folk_and_Country,2014-11,7.699999999999999
Folk_and_Country,2014-12,7.9
Folk_and_Country,2015-01,7.6
Folk_and_Country,2015-02,6.875
Folk_and_Country,2015-03,7.45
Folk_and_Country,2015-04,7.300000000000001
Folk_and_Country,2015-05,7.3
Folk_and_Country,2015-06,6.609999999999999
Folk_and_Country,2015-07,6.7
Folk_and_Country,2015-08,7.45
Folk_and_Country,2015-09,7.35
Folk_and_Country,2015-10,7.5
Folk_and_Country,2015-11,6.8
Folk_and_Country,2015-12,7.1
Folk_and_Country,2016-01,6.516666666666667
Folk_and_Country,2016-02,7.1800000000000015
Folk_and_Country,2016-03,7.6125
Folk_and_Country,2016-04,7.6
Folk_and_Country,2016-05,7.083333333333333
Folk_and_Country,2016-06,7.725
Folk_and_Country,2016-07,7.725
Folk_and_Country,2016-08,7.040000000000001
Folk_and_Country,2016-09,7.5
Folk_and_Country,2016-10,7.5
Folk_and_Country,2016-11,7.733333333333333
Folk_and_Country,2016-12,7.3
Folk_and_Country,2017-01,6.7
Folk_and_Country,2017-02,7.116666666666667
Folk_and_Country,2017-03,7.7
Folk_and_Country,2017-04,7.5
Folk_and_Country,2017-05,7.5200000000000005
Folk_and_Country,2017-06,7.2666666666666675
Folk_and_Country,2017-07,7.533333333333334
Folk_and_Country,2017-08,7.5
Folk_and_Country,2017-09,7.383333333333333
Folk_and_Country,2017-10,7.766666666666666
Folk_and_Country,2017-11,7.066666666666666
Folk_and_Country,2018-01,6.4
Folk_and_Country,2018-02,7.25
Folk_and_Country,2018-03,7.4
Folk_and_Country,2018-04,7.8500000000000005
Folk_and_Country,2018-05,7.583333333333333
Folk_and_Country,2018-06,7.75
Folk_and_Country,2018-07,6.840000000000001
Folk_and_Country,2018-08,7.4
Folk_and_Country,2018-09,7.3125
Folk_and_Country,2018-10,7.314285714285715
Folk_and_Country,2018-11,6.82
Folk_and_Country,2019-01,7.65
Folk_and_Country,2019-02,7.624999999999999
Folk_and_Country,2019-03,4.75
Folk_and_Country,2019-04,7.541666666666667
Folk_and_Country,2019-05,7.699999999999999
Folk_and_Country,2019-06,6.825
Folk_and_Country,2019-07,7.85
Folk_and_Country,2019-08,7.5600000000000005
Folk_and_Country,2019-09,7.71111111111111
Folk_and_Country,2019-10,7.0
Folk_and_Country,2019-11,7.26
Folk_and_Country,2019-12,6.7
Folk_and_Country,2020-01,7.333333333333333
Folk_and_Country,2020-02,7.7
Folk_and_Country,2020-03,6.7
Folk_and_Country,2020-04,7.68
Folk_and_Country,2020-05,7.7250000000000005
Folk_and_Country,2020-06,7.5
Folk_and_Country,2020-07,7.128571428571429
Folk_and_Country,2020-08,7.349999999999999
Folk_and_Country,2020-09,7.466666666666668
Folk_and_Country,2020-10,7.390000000000001
Folk_and_Country,2020-11,7.45
Folk_and_Country,2020-12,7.5
Folk_and_Country,2021-01,7.362500000000001
Folk_and_Country,2021-02,7.508333333333334
Folk_and_Country,2021-03,7.3999999999999995
Folk_and_Country,2021-04,7.525
Folk_and_Country,2021-05,7.322222222222223
Folk_and_Country,2021-06,7.25
Folk_and_Country,2021-07,7.0
Folk_and_Country,2021-08,7.34375
Folk_and_Country,2021-09,7.225
Folk_and_Country,2021-10,7.583333333333333
Folk_and_Country,2021-11,7.580000000000001
Folk_and_Country,2021-12,7.8
Global,1999-06,9.0
Global,2000-03,6.5
Global,2000-09,8.4
Global,2001-01,6.0
Global,2001-04,8.1
Global,2001-06,7.8
Global,2002-03,8.3
Global,2002-04,6.7
Global,2002-05,6.8
Global,2002-07,8.3
Global,2002-09,6.2
Global,2003-01,6.8
Global,2003-03,6.0
Global,2003-06,7.9
Global,2003-12,8.1
Global,2004-04,8.8
Global,2004-05,7.6
Global,2004-07,7.7
Global,2004-08,7.5
Global,2004-09,8.65
Global,2004-11,8.5
Global,2005-03,8.233333333333334
Global,2005-05,7.8
Global,2005-06,7.875
Global,2005-07,7.9
Global,2005-09,7.8
Global,2006-02,7.566666666666666
Global,2006-03,4.9
Global,2006-04,7.9
Global,2006-05,8.4
Global,2006-06,6.3
Global,2006-07,7.6
Global,2006-08,8.1
Global,2006-10,7.0
Global,2007-01,5.65
Global,2007-02,6.8
Global,2007-03,7.5
Global,2007-04,7.25
Global,2007-05,7.166666666666667
Global,2007-06,4.8
Global,2007-07,7.4
Global,2007-08,7.575
Global,2007-09,7.6000000000000005
Global,2007-11,7.4
Global,2007-12,8.4
Global,2008-02,8.149999999999999
Global,2008-04,8.15
Global,2008-05,8.0
Global,2008-06,4.9
Global,2008-07,8.3
Global,2008-08,8.15
Global,2008-09,8.5
Global,2008-11,6.5
Global,2009-01,7.8
Global,2009-02,6.2
Global,2009-03,7.5
Global,2009-05,8.0
Global,2009-07,7.833333333333333
Global,2009-08,8.1
Global,2009-09,7.0
Global,2009-10,7.6
Global,2009-11,6.8
Global,2009-12,7.050000000000001
Global,2010-01,7.3
Global,2010-02,7.75
Global,2010-03,8.3
Global,2010-04,7.1
Global,2010-05,6.1
Global,2010-06,6.8999999999999995
Global,2010-07,6.566666666666666
Global,2010-08,7.6
Global,2010-12,8.0
Global,2011-01,7.275
Global,2011-02,7.7
Global,2011-03,7.8
Global,2011-07,5.7
Global,2011-08,7.366666666666667
Global,2011-09,7.6
Global,2011-10,7.6
Global,2012-01,5.8
Global,2012-03,7.4
Global,2012-04,7.949999999999999
Global,2012-05,7.9
Global,2012-07,7.65
Global,2012-08,7.4
Global,2013-01,5.8
Global,2013-03,6.3
Global,2013-04,7.2
Global,2013-06,7.1
Global,2013-08,8.0
Global,2013-10,7.2
Global,2013-11,6.5
Global,2014-02,8.1
Global,2014-03,5.8
Global,2014-06,8.0
Global,2014-07,7.2
Global,2014-10,7.3
Global,2015-02,7.75
Global,2015-06,7.033333333333334
Global,2015-08,6.2
Global,2016-01,8.0
Global,2016-02,6.85
Global,2016-03,7.1
Global,2016-04,6.8
Global,2016-05,7.75
Global,2016-07,7.8
Global,2016-08,8.1
Global,2016-09,7.0
Global,2016-10,7.275
Global,2016-12,7.7
Global,2017-02,8.2
Global,2017-03,7.166666666666667
Global,2017-04,7.5
Global,2017-05,7.9
Global,2017-06,7.239999999999999
Global,2017-07,7.6
Global,2017-09,7.7
Global,2017-10,8.3
Global,2018-02,8.0
Global,2018-05,7.5
Global,2018-07,7.25
Global,2018-08,7.433333333333334
Global,2018-11,7.7
Global,2019-05,6.766666666666667
Global,2019-06,6.0
Global,2019-10,8.0
Global,2019-12,6.8
Global,2020-01,7.050000000000001
Global,2020-02,7.8
Global,2020-04,7.8
Global,2020-08,7.475
Global,2020-09,6.5
Global,2021-01,6.9
Global,2021-02,7.8
Global,2021-07,7.6
Global,2021-08,7.0
Global,2021-09,7.0
Global,2021-11,7.8
Jazz,1999-01,8.9
Jazz,1999-03,9.5
Jazz,1999-04,6.1375
Jazz,1999-05,8.0
Jazz,1999-06,7.9
Jazz,2000-03,5.4
Jazz,2000-04,7.825
Jazz,2000-05,7.916666666666667
Jazz,2000-07,6.65
Jazz,2000-08,7.45
Jazz,2000-09,5.1
Jazz,2000-10,6.7
Jazz,2000-11,5.2
Jazz,2001-01,8.8
Jazz,2001-03,6.1
Jazz,2001-04,8.1
Jazz,2001-06,8.266666666666666
Jazz,2001-09,5.65
Jazz,2001-10,7.866666666666667
Jazz,2001-11,8.166666666666668
Jazz,2001-12,6.333333333333333
Jazz,2002-01,7.733333333333333
Jazz,2002-02,7.25
Jazz,2002-03,8.9
Jazz,2002-04,8.0
Jazz,2002-05,6.966666666666666
Jazz,2002-06,6.566666666666666
Jazz,2002-07,5.7
Jazz,2002-08,8.066666666666668
Jazz,2002-09,6.5
Jazz,2002-10,6.7
Jazz,2002-11,6.533333333333334
Jazz,2002-12,7.766666666666666
Jazz,2003-01,8.233333333333333
Jazz,2003-02,5.83125
Jazz,2003-03,7.333333333333333
Jazz,2003-04,7.075
Jazz,2003-05,6.133333333333333
Jazz,2003-06,6.9
Jazz,2003-07,7.35
Jazz,2003-08,7.883333333333333
Jazz,2003-09,7.733333333333334
Jazz,2003-10,8.166666666666666
Jazz,2003-11,7.2
Jazz,2003-12,8.0
Jazz,2004-01,7.175000000000001
Jazz,2004-02,6.966666666666666
Jazz,2004-03,7.016666666666667
Jazz,2004-04,7.780000000000001
Jazz,2004-05,7.1000000000000005
Jazz,2004-06,7.833333333333333
Jazz,2004-07,6.699999999999999
Jazz,2004-08,7.466666666666668
Jazz,2004-09,7.5
Jazz,2004-10,7.3625
Jazz,2004-11,7.033333333333334
Jazz,2004-12,7.3
Jazz,2005-01,8.05
Jazz,2005-02,7.099999999999999
Jazz,2005-03,7.364285714285715
Jazz,2005-04,7.533333333333334
Jazz,2005-05,7.0
Jazz,2005-06,8.7
Jazz,2005-07,7.6
Jazz,2005-08,8.0
Jazz,2005-09,7.35
Jazz,2005-11,4.85
Jazz,2005-12,7.5
Jazz,2006-01,7.866666666666666
Jazz,2006-02,7.933333333333334
Jazz,2006-03,6.65
Jazz,2006-04,5.9
Jazz,2006-05,8.4
Jazz,2006-07,7.6
Jazz,2006-08,7.3
Jazz,2006-09,7.333333333333333
Jazz,2006-10,4.7
Jazz,2007-01,6.875
Jazz,2007-02,7.6
Jazz,2007-03,6.166666666666667
Jazz,2007-05,7.666666666666667
Jazz,2007-06,7.233333333333333
Jazz,2007-07,5.2
Jazz,2007-10,7.714285714285714
Jazz,2007-11,7.633333333333333
Jazz,2008-01,6.75
Jazz,2008-02,7.44
Jazz,2008-03,7.2
Jazz,2008-04,7.5
Jazz,2008-05,7.1
Jazz,2008-06,6.266666666666667
Jazz,2008-07,6.400000000000001
Jazz,2008-08,7.3
Jazz,2008-09,6.37
Jazz,2008-10,6.8
Jazz,2008-11,5.6000000000000005
Jazz,2008-12,8.6
Jazz,2009-01,5.1
Jazz,2009-02,6.5
Jazz,2009-03,6.833333333333333
Jazz,2009-05,8.0
Jazz,2009-06,7.040000000000001
Jazz,2009-07,7.05
Jazz,2009-08,7.760000000000001
Jazz,2009-11,6.1
Jazz,2010-01,6.9
Jazz,2010-02,8.5
Jazz,2010-03,7.65
Jazz,2010-04,6.65
Jazz,2010-05,6.625
Jazz,2010-07,7.6
Jazz,2010-10,7.8999999999999995
Jazz,2011-01,6.8
Jazz,2011-02,7.699999999999999
Jazz,2011-03,6.5
Jazz,2011-04,6.4
Jazz,2011-05,6.4
Jazz,2011-06,6.1
Jazz,2011-07,6.6
Jazz,2011-09,8.1
Jazz,2011-10,6.7
Jazz,2011-11,7.166666666666667
Jazz,2012-01,7.800000000000001
Jazz,2012-02,6.75
Jazz,2012-03,4.2
Jazz,2012-05,8.0
Jazz,2012-06,7.433333333333333
Jazz,2012-08,7.1
Jazz,2012-09,7.8
Jazz,2012-10,7.0
Jazz,2012-12,8.4
Jazz,2013-01,4.4
Jazz,2013-02,7.4
Jazz,2013-04,6.95
Jazz,2013-05,7.3
Jazz,2013-06,7.8
Jazz,2013-07,7.5
Jazz,2013-09,6.7
Jazz,2013-11,7.65
Jazz,2013-12,7.7
Jazz,2014-02,7.3
Jazz,2014-03,5.35
Jazz,2014-06,6.3
Jazz,2014-09,7.8
Jazz,2014-11,7.2
Jazz,2015-01,8.0
Jazz,2015-02,7.199999999999999
Jazz,2015-04,7.9
Jazz,2015-05,8.6
Jazz,2015-06,7.533333333333334
Jazz,2015-07,7.933333333333334
Jazz,2015-09,8.0
Jazz,2015-10,7.25
Jazz,2016-01,7.6
Jazz,2016-02,7.5
Jazz,2016-03,8.55
Jazz,2016-04,7.3
Jazz,2016-05,7.8
Jazz,2016-06,7.45
Jazz,2016-07,7.35
Jazz,2016-08,7.85
Jazz,2016-09,7.6
Jazz,2016-10,7.5200000000000005
Jazz,2016-11,7.833333333333333
Jazz,2016-12,6.733333333333333
Jazz,2017-01,6.966666666666666
Jazz,2017-02,8.266666666666666
Jazz,2017-03,7.566666666666666
Jazz,2017-04,7.5
Jazz,2017-05,8.1
Jazz,2017-06,7.675
Jazz,2017-07,7.3
Jazz,2017-08,7.625
Jazz,2017-09,8.0
Jazz,2017-10,7.6
Jazz,2017-11,7.0
Jazz,2017-12,7.8
Jazz,2018-01,6.9750000000000005
Jazz,2018-02,6.300000000000001
Jazz,2018-03,7.483333333333333
Jazz,2018-04,6.85
Jazz,2018-05,7.719999999999999
Jazz,2018-06,7.6
Jazz,2018-07,6.5
Jazz,2018-08,7.2
Jazz,2018-09,7.425000000000001
Jazz,2018-10,7.65
Jazz,2018-11,8.2
Jazz,2018-12,7.15
Jazz,2019-02,7.2
Jazz,2019-03,7.68
Jazz,2019-04,6.65
Jazz,2019-05,7.8
Jazz,2019-06,7.45
Jazz,2019-07,7.8
Jazz,2019-08,7.3
Jazz,2019-09,7.4
Jazz,2019-10,7.637500000000001
Jazz,2019-11,7.5
Jazz,2019-12,8.0
Jazz,2020-01,7.68
Jazz,2020-02,8.6
Jazz,2020-03,7.8999999999999995
Jazz,2020-04,7.0
Jazz,2020-05,7.433333333333334
Jazz,2020-06,7.35
Jazz,2020-07,7.575
Jazz,2020-08,8.0
Jazz,2020-09,7.824999999999999
Jazz,2020-10,7.55
Jazz,2020-11,7.840000000000001
Jazz,2020-12,7.483333333333333
Jazz,2021-01,7.25
Jazz,2021-02,7.65
Jazz,2021-03,7.504
Jazz,2021-04,7.883333333333333
Jazz,2021-05,7.459999999999999
Jazz,2021-06,7.8
Jazz,2021-07,7.7
Jazz,2021-08,7.5
Jazz,2021-09,7.9
Jazz,2021-10,7.625
Jazz,2021-11,7.433333333333334
Jazz,2021-12,7.2
Metal,1999-01,7.2
Metal,1999-02,8.4
Metal,1999-03,7.6
Metal,1999-05,6.2
Metal,1999-06,7.8
Metal,1999-09,5.7
Metal,1999-11,6.9
Metal,2000-01,2.0
Metal,2000-03,5.15
Metal,2000-04,7.3999999999999995
Metal,2000-05,7.3
Metal,2000-07,5.45
Metal,2000-08,3.4000000000000004
Metal,2000-09,8.7
Metal,2000-10,7.45
Metal,2000-11,8.0
Metal,2000-12,6.75
Metal,2001-01,6.9
Metal,2001-03,8.2
Metal,2001-04,5.35
Metal,2001-05,3.966666666666667
Metal,2001-07,3.1
Metal,2001-08,4.4
Metal,2001-09,6.6
Metal,2001-10,7.0
Metal,2001-11,7.0
Metal,2001-12,7.074999999999999
Metal,2002-01,5.19
Metal,2002-03,5.966666666666666
Metal,2002-04,3.5
Metal,2002-05,6.5
Metal,2002-06,6.833333333333333
Metal,2002-07,7.133333333333333
Metal,2002-08,6.35
Metal,2002-09,6.275
Metal,2002-10,5.5
Metal,2002-11,6.25
Metal,2002-12,6.8100000000000005
Metal,2003-01,7.025
Metal,2003-02,6.5375
Metal,2003-03,4.2
Metal,2003-04,5.5
Metal,2003-05,6.7625
Metal,2003-06,6.228571428571429
Metal,2003-08,6.959999999999999
Metal,2003-09,6.75
Metal,2003-10,7.666666666666667
Metal,2003-11,5.6
Metal,2003-12,2.15
Metal,2004-01,8.35
Metal,2004-02,4.95
Metal,2004-03,6.766666666666667
Metal,2004-05,7.5
Metal,2004-06,2.7
Metal,2004-07,7.333333333333333
Metal,2004-08,7.1499999999999995
Metal,2004-09,6.574999999999999
Metal,2004-10,7.340000000000001
Metal,2004-11,6.475000000000001
Metal,2004-12,7.633333333333333
Metal,2005-01,7.3
Metal,2005-02,7.566666666666667
Metal,2005-03,7.577777777777778
Metal,2005-04,3.7
Metal,2005-05,6.433333333333334
Metal,2005-06,5.807142857142857
Metal,2005-07,7.2
Metal,2005-08,6.691666666666666
Metal,2005-09,8.0
Metal,2005-10,6.3
Metal,2005-11,7.066666666666666
Metal,2005-12,6.916666666666666
Metal,2006-01,5.9875
Metal,2006-02,7.1000000000000005
Metal,2006-03,7.199999999999999
Metal,2006-04,6.199999999999999
Metal,2006-05,6.414285714285714
Metal,2006-06,6.658333333333334
Metal,2006-07,5.8
Metal,2006-08,6.7
Metal,2006-09,6.8125
Metal,2006-10,8.133333333333333
Metal,2006-11,7.2
Metal,2006-12,7.683333333333334
Metal,2007-01,6.75
Metal,2007-02,7.671428571428572
Metal,2007-03,7.599999999999999
Metal,2007-05,6.324999999999999
Metal,2007-06,7.2
Metal,2007-07,7.025
Metal,2007-08,7.2
Metal,2007-09,6.733333333333334
Metal,2007-10,7.199999999999999
Metal,2007-11,6.550000000000001
Metal,2007-12,5.7
Metal,2008-01,6.925
Metal,2008-02,7.470000000000001
Metal,2008-03,7.175
Metal,2008-04,7.35
Metal,2008-05,5.666666666666667
Metal,2008-06,7.000000000000001
Metal,2008-07,8.175
Metal,2008-08,5.2
Metal,2008-09,6.760000000000001
Metal,2008-10,7.4
Metal,2008-11,7.25
Metal,2008-12,5.2
Metal,2009-01,6.15
Metal,2009-02,6.266666666666667
Metal,2009-03,7.199999999999999
Metal,2009-04,6.666666666666667
Metal,2009-05,8.083333333333334
Metal,2009-06,7.0249999999999995
Metal,2009-07,6.540000000000001
Metal,2009-08,6.966666666666666
Metal,2009-09,6.85
Metal,2009-10,7.0
Metal,2009-11,6.766666666666667
Metal,2009-12,7.35
Metal,2010-01,7.35
Metal,2010-02,6.9875
Metal,2010-03,6.85
Metal,2010-04,7.140000000000001
Metal,2010-05,6.628571428571428
Metal,2010-06,6.099999999999999
Metal,2010-07,7.566666666666666
Metal,2010-08,7.25
Metal,2010-09,6.875000000000001
Metal,2010-10,6.314285714285715
Metal,2010-11,8.0
Metal,2010-12,8.5
Metal,2011-02,7.5
Metal,2011-03,6.8
Metal,2011-04,5.9
Metal,2011-05,7.359999999999999
Metal,2011-06,8.6
Metal,2011-07,5.1
Metal,2011-08,4.9
Metal,2011-09,7.316666666666666
Metal,2011-10,7.6125
Metal,2011-11,6.0777777777777775
Metal,2012-01,6.775
Metal,2012-02,7.1000000000000005
Metal,2012-03,7.7142857142857135
Metal,2012-04,7.6000000000000005
Metal,2012-05,7.675
Metal,2012-06,6.033333333333334
Metal,2012-07,6.725
Metal,2012-08,6.541666666666667
Metal,2012-09,7.533333333333334
Metal,2012-10,7.779999999999999
Metal,2012-11,6.62
Metal,2012-12,8.0
Metal,2013-02,7.400000000000001
Metal,2013-03,7.128571428571429
Metal,2013-04,7.6800000000000015
Metal,2013-05,7.279999999999999
Metal,2013-06,7.371428571428572
Metal,2013-07,6.916666666666667
Metal,2013-08,7.133333333333334
Metal,2013-09,7.453333333333333
Metal,2013-10,6.855555555555555
Metal,2013-11,7.65
Metal,2013-12,7.866666666666667
Metal,2014-01,7.699999999999999
Metal,2014-02,7.2
Metal,2014-03,6.9799999999999995
Metal,2014-04,7.0
Metal,2014-05,7.457142857142857
Metal,2014-06,7.285714285714285
Metal,2014-07,7.142857142857143
Metal,2014-08,5.6000000000000005
Metal,2014-09,6.989999999999999
Metal,2014-10,7.558333333333334
Metal,2014-12,7.000000000000001
Metal,2015-01,7.7
Metal,2015-02,7.3500000000000005
Metal,2015-03,7.41875
Metal,2015-04,7.437499999999999
Metal,2015-05,7.5
Metal,2015-06,7.28888888888889
Metal,2015-07,8.0
Metal,2015-08,7.4799999999999995
Metal,2015-09,7.5
Metal,2015-10,7.7125
Metal,2015-11,7.0375000000000005
Metal,2015-12,7.775
Metal,2016-01,6.85
Metal,2016-02,7.866666666666667
Metal,2016-03,7.383333333333333
Metal,2016-04,7.775
Metal,2016-05,8.1
Metal,2016-06,7.125
Metal,2016-07,7.221428571428571
Metal,2016-08,7.15
Metal,2016-09,7.7
Metal,2016-10,7.10625
Metal,2016-11,6.760000000000001
Metal,2016-12,7.5
Metal,2017-01,6.707142857142857
Metal,2017-02,7.35
Metal,2017-03,7.6000000000000005
Metal,2017-04,6.566666666666667
Metal,2017-05,7.133333333333333
Metal,2017-06,7.5
Metal,2017-07,7.566666666666666
Metal,2017-08,7.775
Metal,2017-09,6.550000000000001
Metal,2017-10,6.6
Metal,2017-11,8.0
Metal,2017-12,7.483333333333333
Metal,2018-01,8.0
Metal,2018-02,7.359999999999999
Metal,2018-03,7.233333333333333
Metal,2018-04,7.466666666666666
Metal,2018-05,7.55
Metal,2018-06,7.7250000000000005
Metal,2018-07,7.733333333333334
Metal,2018-08,7.625
Metal,2018-09,7.8999999999999995
Metal,2018-10,7.43
Metal,2018-11,7.1
Metal,2018-12,7.7
Metal,2019-02,6.6000000000000005
Metal,2019-03,7.5
Metal,2019-04,7.933333333333333
Metal,2019-05,7.625
Metal,2019-06,7.68
Metal,2019-07,7.366666666666667
Metal,2019-08,6.7
Metal,2019-09,6.0
Metal,2019-10,6.166666666666667
Metal,2019-11,7.95
Metal,2020-02,7.8
Metal,2020-03,6.266666666666667
Metal,2020-05,7.9
Metal,2020-06,7.5
Metal,2020-07,7.633333333333333
Metal,2020-08,7.9
Metal,2020-09,5.2
Metal,2020-10,7.8
Metal,2020-11,7.45
Metal,2020-12,7.699999999999999
Metal,2021-02,7.8
Metal,2021-03,8.166666666666666
Metal,2021-04,7.3
Metal,2021-05,7.4
Metal,2021-06,7.699999999999999
Metal,2021-07,7.5
Metal,2021-08,6.779999999999999
Metal,2021-09,7.166666666666667
Metal,2021-10,6.866666666666667
Metal,2021-11,6.533333333333334
Metal,2021-12,7.3
Pop_and_RnB,1999-02,6.9
Pop_and_RnB,1999-04,5.9
Pop_and_RnB,1999-07,7.0
Pop_and_RnB,1999-08,6.3
Pop_and_RnB,1999-09,5.05
Pop_and_RnB,2000-01,6.6
Pop_and_RnB,2000-02,7.9
Pop_and_RnB,2000-04,4.95
Pop_and_RnB,2000-05,7.6000000000000005
Pop_and_RnB,2000-06,4.75
Pop_and_RnB,2000-07,5.8
Pop_and_RnB,2000-08,7.075
Pop_and_RnB,2000-09,5.8
Pop_and_RnB,2000-10,7.05
Pop_and_RnB,2000-11,6.266666666666666
Pop_and_RnB,2000-12,7.275
Pop_and_RnB,2001-01,6.0
Pop_and_RnB,2001-02,5.7
Pop_and_RnB,2001-03,6.65
Pop_and_RnB,2001-04,5.85
Pop_and_RnB,2001-06,8.4
Pop_and_RnB,2001-08,7.2
Pop_and_RnB,2001-09,6.550000000000001
Pop_and_RnB,2001-10,7.0
Pop_and_RnB,2001-11,6.066666666666666
Pop_and_RnB,2001-12,6.5
Pop_and_RnB,2002-01,4.958333333333333
Pop_and_RnB,2002-02,7.275
Pop_and_RnB,2002-03,5.825
Pop_and_RnB,2002-04,7.8
Pop_and_RnB,2002-05,6.290000000000001
Pop_and_RnB,2002-06,7.3
Pop_and_RnB,2002-07,5.36
Pop_and_RnB,2002-08,7.333333333333333
Pop_and_RnB,2002-10,5.9399999999999995
Pop_and_RnB,2002-11,6.4
Pop_and_RnB,2002-12,7.4
Pop_and_RnB,2003-01,7.1625
Pop_and_RnB,2003-02,6.874999999999999
Pop_and_RnB,2003-03,7.449999999999999
Pop_and_RnB,2003-04,5.2
Pop_and_RnB,2003-05,6.516666666666667
Pop_and_RnB,2003-06,6.15
Pop_and_RnB,2003-07,5.1
Pop_and_RnB,2003-08,5.625
Pop_and_RnB,2003-09,6.0
Pop_and_RnB,2003-10,7.15
Pop_and_RnB,2003-11,6.279999999999999
Pop_and_RnB,2003-12,6.0
Pop_and_RnB,2004-01,6.5
Pop_and_RnB,2004-02,6.233333333333334
Pop_and_RnB,2004-03,7.2
Pop_and_RnB,2004-04,6.640000000000001
Pop_and_RnB,2004-05,7.2700000000000005
Pop_and_RnB,2004-06,6.733333333333333
Pop_and_RnB,2004-07,6.733333333333334
Pop_and_RnB,2004-08,7.2875000000000005
Pop_and_RnB,2004-09,5.3625
Pop_and_RnB,2004-10,6.985714285714287
Pop_and_RnB,2004-11,7.514285714285714
Pop_and_RnB,2004-12,6.833333333333333
